team_short_name,team,team_id,position,first_name,last_name,full_name,jersey_number,age,height,weight,madden_score,total_salary,signing_bonus,birthday,years_pro
KAN,Colts,10,DT,Antwaun,Woods,Antwaun Woods,96,28,73,310,73,920000,0,726019200,5
KAN,Colts,10,RE,Kemoko,Turay,Kemoko Turay,57,26,77,248,73,3340000,1880000,805420800,3
KAN,Colts,10,RE,Kwity,Paye,Kwity Paye,51,22,74,272,73,6360000,7280000,911433600,0
KAN,Colts,10,WR,Michael,Pittman Jr,Michael Pittman Jr,11,23,76,223,73,3390000,5230000,876009600,1
KAN,Colts,10,WR,Parris,Campbell,Parris Campbell,1,24,72,205,73,3080000,1700000,869011200,2
ATL,Jaguars,17,K,Aldrick,Rosas,Aldrick Rosas,7,26,75,221,73,990000,0,788745600,5
ATL,Jaguars,17,SS,Rayshawn,Jenkins,Rayshawn Jenkins,2,27,73,220,73,18970000,16000000,759456000,4
ATL,Jaguars,17,RE,Roy,Robertson-Harris,Roy Robertson-Harris,95,28,77,298,73,9200000,13990000,743385600,5
ATL,Raiders,23,LE,Carl,Nassib,Carl Nassib,94,28,79,275,73,12250000,9550000,734572800,5
ATL,Raiders,23,K,Daniel,Carlson,Daniel Carlson,2,26,77,215,73,3380000,0,790819200,3
ATL,Raiders,23,RG,Denzelle,Good,Denzelle Good,71,30,77,340,73,4550000,3190000,668390400,6
ATL,Raiders,23,HB,Jalen,Richard,Jalen Richard,30,27,68,205,73,4000000,3130000,750643200,5
ATL,Raiders,23,CB,Nevin,Lawson,Nevin Lawson,26,30,69,190,73,880000,250000,672364800,7
ATL,Raiders,23,FS,Trevon,Moehrig,Trevon Moehrig,25,22,73,202,73,4800000,3090000,929491200,0
ARI,Chargers,8,MLB,Drue,Tranquill,Drue Tranquill,49,26,74,234,73,2540000,640000,808444800,2
ARI,Chargers,8,HB,Justin,Jackson,Justin Jackson,22,25,72,199,73,2460000,0,830131200,3
ARI,Chargers,8,ROLB,Kyler,Fackrell,Kyler Fackrell,52,29,77,245,73,1000000,500000,691027200,5
ARI,Chargers,8,FS,Nasir,Adderley,Nasir Adderley,24,24,72,206,73,3060000,1680000,865036800,2
ARI,Chargers,8,LT,Rashawn,Slater,Rashawn Slater,70,22,76,304,73,16631757,9450000,922406400,0
ATL,Rams,24,K,Matt,Gay,Matt Gay,8,27,72,232,73,850000,0,763689600,2
MIA,Dolphins,12,HB,Malcolm,Brown,Malcolm Brown,34,28,71,222,73,500000,1250000,737424000,6
MIA,Dolphins,12,RG,Robert,Hunt,Robert Hunt,68,25,77,323,73,4160000,3910000,840931200,1
MIA,Dolphins,12,QB,Tua,Tagovailoa,Tua Tagovailoa,1,23,72,217,73,2000000,28270000,888796800,1
MIN,Vikings,31,FB,C.J.,Ham,C.J. Ham,30,28,71,235,73,8500000,3500000,743299200,5
MIN,Vikings,31,CB,Jeff,Gladney,Jeff Gladney,20,24,70,191,73,2800000,8200000,850348800,1
ATL,Patriots,22,DT,Christian,Barmore,Christian Barmore,57,22,76,310,73,8522242,3550000,933120000,0
ATL,Patriots,22,DT,Davon,Godchaux,Davon Godchaux,92,26,75,311,73,5500000,8810000,784512000,4
ATL,Patriots,22,ROLB,Josh,Uche,Josh Uche,55,22,73,245,73,3550000,1830000,906076800,1
ATL,Patriots,22,WR,N'Keal,Harry,N'Keal Harry,15,23,75,225,73,3370000,6730000,882316800,2
ATL,Patriots,22,K,Nick,Folk,Nick Folk,6,36,73,222,73,1100000,520000,468460800,13
ATL,Saints,27,RG,Cesar,Ruiz,Cesar Ruiz,51,22,75,316,73,2000000,10680000,929318400,1
ATL,Saints,27,QB,Jameis,Winston,Jameis Winston,2,27,76,231,73,500000,2000000,757814400,6
ATL,Saints,27,CB,Patrick,Robinson,Patrick Robinson,21,33,71,191,73,9070000,5100000,557971200,11
ATL,Giants,16,WR,Dante,Pettis,Dante Pettis,13,25,73,195,73,2210000,0,814406400,3
ATL,Giants,16,CB,Darnay,Holmes,Darnay Holmes,30,23,70,195,73,3300000,790000,898560000,1
ATL,Giants,16,CB,Isaac,Yiadom,Isaac Yiadom,27,25,73,190,73,2680000,510000,824774400,3
ATL,Giants,16,WR,John,Ross III,John Ross III,12,25,71,190,73,500000,4830000,817430400,4
ATL,Giants,16,LG,Will,Hernandez,Will Hernandez,71,25,74,327,73,3960000,3480000,810000000,3
ATL,Jets,18,RG,Alex,Lewis,Alex Lewis,71,29,78,305,73,4310000,4060000,703814400,5
ATL,Jets,18,WR,Elijah,Moore,Elijah Moore,8,21,70,178,73,8940427,3860000,954115200,0
ATL,Jets,18,HB,Michael,Carter,Michael Carter,32,22,68,201,73,3490000,800000,926035200,0
MIA,Eagles,13,WR,Greg,Ward Jr,Greg Ward Jr,84,26,71,190,73,850000,0,805507200,3
MIA,Eagles,13,WR,Jalen,Reagor,Jalen Reagor,18,22,71,197,73,2000000,11270000,915235200,1
MIA,Eagles,13,WR,Travis,Fulgham,Travis Fulgham,13,25,74,215,73,1460000,0,810950400,2
SFO,49ers,15,DT,D.J.,Jones,D.J. Jones,93,26,72,305,73,500000,2970000,790473600,4
SFO,49ers,15,WR,Mohamed,Sanu Sr,Mohamed Sanu Sr,18,32,74,210,73,850000,30000,619747200,9
SFO,49ers,15,WR,Richie,James Jr,Richie James Jr,13,25,69,185,73,2460000,80000,810259200,3
SFO,49ers,15,FS,Tavon,Wilson,Tavon Wilson,32,31,72,212,73,900000,0,637804800,9
ATL,Seahawks,28,LE,Benson,Mayowa,Benson Mayowa,95,30,75,265,73,3510000,2510000,681177600,8
ATL,Seahawks,28,C,Ethan,Pocic,Ethan Pocic,77,26,78,320,73,500000,1500000,807580800,4
CHI,Buccaneers,6,LT,Donovan,Smith,Donovan Smith,76,28,78,338,73,31500000,8450000,740793600,6
CHI,Buccaneers,6,CB,Ross,Cockrell,Ross Cockrell,43,30,72,191,73,2110000,0,681436800,7
ATL,Titans,30,TE,Anthony,Firkser,Anthony Firkser,86,26,74,246,73,500000,2500000,793152000,3
ATL,Commanders,26,ROLB,Jamin,Davis,Jamin Davis,52,22,76,234,73,6400000,7400000,913420800,0
ATL,Commanders,26,MLB,Jon,Bostic,Jon Bostic,53,30,73,245,73,3040000,1960000,673401600,8
ARI,Cardinals,7,RT,Kelvin,Beachum Jr,Kelvin Beachum Jr,68,32,75,308,72,2170000,1830000,613267200,9
ATL,Falcons,14,LOLB,Brandon,Copeland,Brandon Copeland,51,30,75,263,72,600000,300000,678412800,7
ATL,Ravens,25,LG,Bradley,Bozeman,Bradley Bozeman,77,26,77,325,72,3890000,120000,785635200,3
ATL,Ravens,25,LOLB,Jaylon,Ferguson,Jaylon Ferguson,45,25,77,271,72,2760000,890000,818899200,2
ATL,Ravens,25,MLB,Malik,Harrison,Malik Harrison,40,23,75,247,72,3660000,840000,889056000,1
ATL,Ravens,25,WR,Miles,Boykin,Miles Boykin,80,24,76,220,72,2720000,850000,845078400,2
ATL,Ravens,25,WR,Rashod,Bateman,Rashod Bateman,12,21,72,195,72,6080000,6520000,943833600,0
CHI,Bills,3,LE,A.J.,Epenesa,A.J. Epenesa,57,22,77,265,72,3660000,2220000,905817600,1
CHI,Bills,3,LG,Cody,Ford,Cody Ford,74,24,75,329,72,3690000,3790000,851731200,2
CHI,Bills,3,RE,Efe,Obada,Efe Obada,93,29,78,265,72,700000,800000,703123200,3
CHI,Bills,3,DT,Harrison,Phillips,Harrison Phillips,99,25,75,307,72,2460000,870000,822528000,3
CHI,Bills,3,DT,Star,Lotulelei,Star Lotulelei,98,31,74,315,72,23750000,20350000,630115200,8
ATL,Panthers,21,P,Joseph,Charlton,Joseph Charlton,3,24,76,190,72,2290000,0,860371200,1
ATL,Panthers,21,CB,Troy,Pride Jr,Troy Pride Jr,25,23,71,193,72,3300000,760000,885168000,1
CHI,Bears,1,QB,Andy,Dalton,Andy Dalton,14,33,74,220,72,10000000,0,562464000,10
CHI,Bears,1,TE,Cole,Kmet,Cole Kmet,85,22,78,285,72,4050000,3530000,921024000,1
CHI,Bears,1,RE,Mario,Edwards Jr,Mario Edwards Jr,97,27,75,280,72,6660000,3540000,766713600,6
CHI,Bears,1,P,Pat,O'Donnell,Pat O'Donnell,16,30,76,212,72,1150000,600000,667180800,7
CHI,Bengals,2,TE,C.J.,Uzomah,C.J. Uzomah,87,28,78,260,72,12050000,6240000,726969600,6
CHI,Bengals,2,MLB,Germaine,Pratt,Germaine Pratt,57,25,74,245,72,3040000,1040000,832636800,2
CHI,Bengals,2,DT,Mike,Daniels,Mike Daniels,76,32,72,310,72,1260000,200000,610329600,9
CHI,Bengals,2,C,Trey,Hopkins,Trey Hopkins,66,29,75,316,72,19200000,4510000,710380800,7
CHI,Browns,5,K,Cody,Parkey,Cody Parkey,2,29,72,190,72,790000,200000,698457600,7
CHI,Browns,5,FS,Grant,Delpit,Grant Delpit,22,22,75,213,72,4480000,3000000,906249600,1
CHI,Browns,5,LOLB,Jeremiah,Owusu-Koramoah,Jeremiah Owusu-Koramoah,28,21,74,215,72,6476215,2060000,941673600,0
CHI,Browns,5,RE,Takkarist,McKinley,Takkarist McKinley,55,25,74,260,72,500000,3190000,815270400,4
KAN,Cowboys,11,LG,Connor,Williams,Connor Williams,52,24,77,298,72,4370000,2080000,863395200,3
KAN,Cowboys,11,SS,Jayron,Kearse,Jayron Kearse,32,27,76,215,72,850000,140000,760924800,5
KAN,Cowboys,11,DT,Neville,Gallimore,Neville Gallimore,96,24,74,304,72,3720000,960000,853459200,1
KAN,Cowboys,11,CB,Trevon,Diggs,Trevon Diggs,27,23,73,195,72,3760000,2560000,874713600,1
CHI,Broncos,4,WR,K.J.,Hamler,K.J. Hamler,1,22,69,178,72,3950000,3190000,931392000,1
CHI,Broncos,4,HB,Royce,Freeman,Royce Freeman,28,25,72,238,72,2940000,1000000,825120000,3
ATL,Packers,20,CB,Josh,Jackson,Josh Jackson,37,25,72,196,72,3620000,2630000,828489600,3
ATL,Texans,32,P,Cameron,Johnston,Cameron Johnston,11,29,71,194,72,5500000,2490000,698889600,3
ATL,Texans,32,K,Ka'imi,Fairbairn,Ka'imi Fairbairn,7,27,72,183,72,9150000,8500000,759801600,5
ATL,Texans,32,LOLB,Kamu,Grugier-Hill,Kamu Grugier-Hill,51,27,74,230,72,1470000,1000000,769046400,5
ATL,Texans,32,CB,Keion,Crossen,Keion Crossen,35,25,70,185,72,2460000,20000,829699200,3
ATL,Texans,32,LOLB,Kevin,Pierre-Louis,Kevin Pierre-Louis,57,29,72,231,72,4110000,2750000,686793600,7
ATL,Texans,32,SS,Lonnie,Johnson Jr,Lonnie Johnson Jr,1,25,74,210,72,3170000,2030000,815443200,2
KAN,Colts,10,RE,Al-Quadin,Muhammad,Al-Quadin Muhammad,97,26,76,250,72,850000,0,796348800,4
KAN,Colts,10,QB,Carson,Wentz,Carson Wentz,2,28,77,237,72,94400000,31050000,725673600,5
KAN,Colts,10,HB,Jordan,Wilkins,Jordan Wilkins,20,27,73,217,72,2460000,780000,774489600,3
ATL,Jaguars,17,LE,Adam,Gotsis,Adam Gotsis,96,28,76,287,72,960000,30000,717206400,5
ATL,Jaguars,17,MLB,Damien,Wilson,Damien Wilson,54,28,72,243,72,500000,1460000,738547200,6
ATL,Jaguars,17,RT,Jawaan,Taylor,Jawaan Taylor,75,23,77,312,72,3060000,4760000,880416000,2
ATL,Jaguars,17,LE,Malcom,Brown,Malcom Brown,98,27,74,320,72,3500000,7440000,760147200,6
KAN,Chiefs,9,HB,Darrel,Williams,Darrel Williams,31,26,72,224,72,720000,880000,797904000,3
KAN,Chiefs,9,DT,Tershawn,Wharton,Tershawn Wharton,98,23,73,270,72,2280000,10000,898732800,1
KAN,Chiefs,9,P,Tommy,Townsend,Tommy Townsend,5,24,73,191,72,2290000,0,847756800,1
ATL,Raiders,23,DT,Quinton,Jefferson,Quinton Jefferson,97,28,76,291,72,1250000,2000000,733536000,5
ATL,Raiders,23,WR,Zay,Jones,Zay Jones,7,26,74,200,72,500000,2000000,796521600,4
ARI,Chargers,8,CB,Asante,Samuel Jr,Asante Samuel Jr,26,21,70,181,72,7222944,2610000,938908800,0
ARI,Chargers,8,LE,Justin,Jones,Justin Jones,93,25,75,309,72,4010000,840000,841190400,3
ATL,Rams,24,RE,A'Shawn,Robinson,A'Shawn Robinson,94,26,76,330,72,7000000,9910000,795744000,5
ATL,Rams,24,LG,David,Edwards,David Edwards,73,24,78,308,72,2500000,280000,858816000,2
ATL,Rams,24,FS,Jordan,Fuller,Jordan Fuller,4,23,74,203,72,3300000,160000,888969600,1
ATL,Rams,24,WR,Van,Jefferson,Van Jefferson,12,25,74,200,72,3610000,2010000,838339200,1
MIA,Dolphins,12,WR,Allen,Hurns,Allen Hurns,8,29,75,195,72,6130000,3290000,689904000,7
MIA,Dolphins,12,LOLB,Jaelan,Phillips,Jaelan Phillips,15,22,77,260,72,6460000,7560000,927849600,0
MIA,Dolphins,12,C,Matt,Skura,Matt Skura,62,28,75,313,72,1350000,400000,729907200,5
MIA,Dolphins,12,CB,Noah,Igbinoghene,Noah Igbinoghene,9,21,70,197,72,2750000,8510000,943660800,1
MIN,Vikings,31,CB,Cameron,Dantzler,Cameron Dantzler,27,22,74,188,72,3300000,880000,904780800,1
MIN,Vikings,31,ROLB,Nick,Vigil,Nick Vigil,59,28,74,239,72,680000,1050000,745804800,5
ATL,Saints,27,TE,Adam,Trautman,Adam Trautman,82,24,77,255,72,3660000,840000,855100800,1
ATL,Saints,27,WR,Deonte,Harris,Deonte Harris,11,23,66,170,72,1730000,30000,881193600,2
ATL,Saints,27,CB,Grant,Haley,Grant Haley,30,25,69,190,72,1350000,0,820886400,3
ATL,Saints,27,HB,Ty,Montgomery II,Ty Montgomery II,88,28,72,216,72,710000,140000,727660800,6
ATL,Giants,16,QB,Daniel,Jones,Daniel Jones,8,24,77,221,72,2000000,23660000,864691200,2
ATL,Giants,16,HB,Devontae,Booker,Devontae Booker,28,29,71,219,72,3500000,2000000,706924800,5
ATL,Giants,16,WR,Kadarius,Toney,Kadarius Toney,89,22,71,193,72,6380000,7340000,917395200,0
ATL,Giants,16,ROLB,Oshane,Ximines,Oshane Ximines,53,24,76,252,72,2610000,840000,849916800,2
ATL,Jets,18,LG,Alijah,Vera-Tucker,Alijah Vera-Tucker,75,22,77,308,72,15885028,8910000,929577600,0
ATL,Jets,18,MLB,Blake,Cashman,Blake Cashman,53,25,73,235,72,2540000,280000,831686400,2
ATL,Jets,18,WR,Braxton,Berrios,Braxton Berrios,10,25,69,186,72,2270000,30000,812937600,3
ATL,Jets,18,CB,Bryce,Hall,Bryce Hall,37,23,73,202,72,3300000,310000,878688000,1
ATL,Jets,18,WR,Denzel,Mims,Denzel Mims,11,23,75,207,72,3560000,1870000,876441600,1
ATL,Jets,18,ROLB,Jarrad,Davis,Jarrad Davis,52,25,73,245,72,6000000,1000000,816480000,4
MIA,Eagles,13,K,Jake,Elliott,Jake Elliott,4,26,69,167,72,13250000,6400000,790646400,4
MIA,Eagles,13,HB,Kenneth,Gainwell,Kenneth Gainwell,14,22,68,185,72,3490000,320000,921369600,0
ATL,Seahawks,28,LOLB,Cody,Barton,Cody Barton,57,24,74,237,72,2750000,880000,847843200,2
ATL,Seahawks,28,RG,Damien,Lewis,Damien Lewis,68,24,74,327,72,3780000,1120000,858902400,1
ATL,Seahawks,28,RE,Kerry,Hyder,Kerry Hyder,51,30,74,280,72,16000000,0,673142400,6
ATL,Seahawks,28,CB,Ugo,Amadi,Ugo Amadi,28,24,69,201,72,2520000,640000,863740800,2
ATL,Titans,30,FB,Khari,Blasingame,Khari Blasingame,41,25,72,233,72,850000,0,836179200,2
ATL,Titans,30,SS,Matthias,Farley,Matthias Farley,21,29,71,204,72,770000,180000,711158400,5
ATL,Commanders,26,HB,Lamar,Miller,Lamar Miller,36,30,70,220,72,850000,140000,672537600,9
ATL,Commanders,26,WR,Steven,Sims,Steven Sims,15,24,70,176,72,1740000,20000,859766400,2
ARI,Cardinals,7,WR,Rondale,Moore,Rondale Moore,85,21,67,181,71,6924241,2390000,960508800,0
ATL,Falcons,14,ROLB,Barkevious,Mingo,Barkevious Mingo,52,30,77,235,71,500000,530000,654998400,8
ATL,Falcons,14,HB,Javian,Hawkins,Javian Hawkins,25,21,68,196,71,2430000,0,941587200,0
ATL,Falcons,14,RT,Kaleb,McGary,Kaleb McGary,76,26,78,306,71,2000000,8270000,793411200,2
ATL,Falcons,14,P,Sterling,Hofrichter,Sterling Hofrichter,4,24,70,196,71,3300000,80000,849744000,1
ATL,Ravens,25,WR,Devin,Duvernay,Devin Duvernay,13,23,71,200,71,3690000,890000,874022400,1
ATL,Ravens,25,HB,Justice,Hill,Justice Hill,43,23,70,200,71,2540000,720000,879465600,2
CHI,Bills,3,LOLB,A.J.,Klein,A.J. Klein,54,30,73,240,71,8500000,9500000,680832000,8
CHI,Bills,3,LG,Forrest,Lamp,Forrest Lamp,70,27,76,310,71,710000,350000,761702400,4
CHI,Bills,3,TE,Jacob,Hollister,Jacob Hollister,80,27,76,245,71,850000,140000,753580800,4
CHI,Bills,3,DT,Justin,Zimmer,Justin Zimmer,61,28,75,300,71,920000,0,719798400,3
CHI,Bills,3,HB,Taiwan,Jones,Taiwan Jones,25,33,72,195,71,1100000,580000,585878400,10
ATL,Panthers,21,HB,Chuba,Hubbard,Chuba Hubbard,30,22,72,210,71,3490000,700000,929059200,0
ATL,Panthers,21,TE,Dan,Arnold,Dan Arnold,85,26,78,240,71,2000000,4000000,795225600,3
ATL,Panthers,21,MLB,Jermaine,Carter Jr,Jermaine Carter Jr,56,26,72,225,71,2460000,280000,790041600,3
ATL,Panthers,21,QB,Sam,Darnold,Sam Darnold,14,24,75,225,71,25330000,18910000,865468800,3
CHI,Bengals,2,ROLB,Akeem,Davis-Gaither,Akeem Davis-Gaither,59,23,74,215,71,3300000,800000,874800000,1
CHI,Bengals,2,K,Evan,McPherson,Evan McPherson,2,22,71,195,71,3490000,340000,932515200,0
CHI,Bengals,2,P,Kevin,Huber,Kevin Huber,10,36,73,211,71,1070000,140000,490320000,12
CHI,Bengals,2,WR,Trent,Taylor,Trent Taylor,11,27,68,181,71,920000,0,767664000,4
KAN,Cowboys,11,WR,Cedrick,Wilson,Cedrick Wilson,1,25,74,200,71,2180000,0,816825600,3
KAN,Cowboys,11,RE,Tarell,Basham,Tarell Basham,93,27,76,266,71,2250000,3250000,763948800,4
KAN,Cowboys,11,RT,Ty,Nsekhe,Ty Nsekhe,79,35,80,325,71,1250000,500000,499219200,8
CHI,Broncos,4,RG,Netane,Muti,Netane Muti,52,22,75,315,71,3300000,200000,922492800,1
CHI,Broncos,4,DT,Shamar,Stephen,Shamar Stephen,99,30,77,310,71,1220000,750000,667440000,7
ATL,Lions,19,DT,Alim,McNeill,Alim McNeill,54,21,74,317,71,4040000,1090000,958003200,0
ATL,Lions,19,CB,Corn,Elder,Corn Elder,29,26,70,183,71,920000,0,781660800,4
ATL,Lions,19,WR,Geronimo,Allison,Geronimo Allison,18,27,75,202,71,990000,0,758851200,5
ATL,Lions,19,LG,Jonah,Jackson,Jonah Jackson,73,24,76,312,71,3760000,1040000,855100800,1
ATL,Lions,19,LE,Levi,Onwuzurike,Levi Onwuzurike,75,23,75,290,71,8148892,3280000,888796800,0
ATL,Lions,19,CB,Mike,Ford,Mike Ford,2,26,72,194,71,800000,400000,807494400,3
ATL,Lions,19,K,Randy,Bullock,Randy Bullock,4,31,69,206,71,940000,750000,629769600,9
ATL,Packers,20,CB,Eric,Stokes,Eric Stokes,21,22,73,194,71,5890000,6030000,920246400,0
ATL,Texans,32,WR,Chris,Moore,Chris Moore,15,28,73,200,71,840000,500000,740188800,5
ATL,Texans,32,SS,Eric,Murray,Eric Murray,23,27,71,199,71,7500000,10390000,757900800,5
ATL,Texans,32,DT,Maliek,Collins,Maliek Collins,97,26,74,310,71,2750000,2000000,797299200,5
KAN,Colts,10,CB,Marvell,Tell III,Marvell Tell III,39,25,74,195,71,3090000,320000,838857600,2
ATL,Jaguars,17,ROLB,Dawuane,Smoot,Dawuane Smoot,91,26,75,264,71,4850000,5150000,794102400,4
ATL,Jaguars,17,LOLB,K'Lavon,Chaisson,K'Lavon Chaisson,45,22,75,254,71,2000000,11350000,932860800,1
ATL,Jaguars,17,P,Logan,Cooke,Logan Cooke,9,26,77,230,71,9920000,3020000,806889600,3
ATL,Jaguars,17,LE,Taven,Bryan,Taven Bryan,90,25,77,291,71,4680000,5480000,826502400,3
ATL,Jaguars,17,CB,Tyson,Campbell,Tyson Campbell,32,21,73,193,71,9015103,3910000,953251200,0
KAN,Chiefs,9,SS,Daniel,Sorensen,Daniel Sorensen,49,31,74,208,71,500000,1960000,636595200,7
KAN,Chiefs,9,CB,DeAndre,Baker,DeAndre Baker,30,24,71,180,71,1350000,0,841795200,2
KAN,Chiefs,9,DT,Khalen,Saunders,Khalen Saunders,99,25,72,324,71,2760000,910000,839548800,2
KAN,Chiefs,9,RT,Mike,Remmers,Mike Remmers,75,32,77,310,71,500000,2800000,608256000,9
KAN,Chiefs,9,LE,Taco,Charlton,Taco Charlton,94,26,78,270,71,850000,140000,784166400,4
ATL,Raiders,23,WR,Bryan,Edwards,Bryan Edwards,89,22,75,212,71,3720000,970000,910915200,1
ATL,Raiders,23,CB,Isaiah,Johnson,Isaiah Johnson,31,25,74,210,71,2540000,640000,819417600,2
ATL,Raiders,23,LOLB,Nicholas,Morrow,Nicholas Morrow,50,26,72,225,71,500000,4000000,805334400,4
ARI,Chargers,8,WR,Jalen,Guyton,Jalen Guyton,15,24,73,212,71,850000,0,865641600,2
ATL,Rams,24,CB,David,Long Jr,David Long Jr,22,23,71,198,71,2840000,960000,886723200,2
MIA,Dolphins,12,MLB,Elandon,Roberts,Elandon Roberts,52,27,72,238,71,990000,650000,766972800,5
MIN,Vikings,31,LT,Christian,Darrisaw,Christian Darrisaw,71,22,77,314,71,6280000,7070000,928281600,0
MIN,Vikings,31,WR,Olabisi,Johnson,Olabisi Johnson,81,24,72,204,71,2540000,50000,858556800,2
MIN,Vikings,31,RE,Stephen,Weatherly,Stephen Weatherly,91,27,77,265,71,2000000,500000,764035200,5
ATL,Patriots,22,QB,Mac,Jones,Mac Jones,10,22,75,217,71,15586353,8690000,904953600,0
ATL,Patriots,22,C,Ted,Karras,Ted Karras,67,28,76,305,71,1000000,2000000,732153600,5
ATL,Giants,16,LOLB,Azeez,Ojulari,Azeez Ojulari,51,21,74,249,71,6774908,2280000,961113600,0
ATL,Giants,16,FB,Elijhaa,Penny,Elijhaa Penny,39,28,74,234,71,1860000,340000,745545600,5
ATL,Giants,16,ROLB,Ifeadi,Odenigbo,Ifeadi Odenigbo,94,27,75,258,71,2500000,0,765763200,4
ATL,Jets,18,DT,Nathan,Shepherd,Nathan Shepherd,97,27,76,315,71,2890000,1000000,750124800,3
ATL,Jets,18,RE,Ronald,Blair III,Ronald Blair III,54,28,76,270,71,850000,0,727574400,5
ATL,Jets,18,TE,Tyler,Kroft,Tyler Kroft,81,28,78,250,71,500000,1310000,719107200,6
MIA,Eagles,13,MLB,Alex,Singleton,Alex Singleton,49,27,74,240,71,850000,0,755222400,3
MIA,Eagles,13,SS,Andrew,Adams,Andrew Adams,21,28,71,202,71,920000,70000,720230400,5
MIA,Eagles,13,LG,Isaac,Seumalo,Isaac Seumalo,56,27,76,303,71,7290000,6700000,751852800,5
MIA,Eagles,13,WR,J.J.,Arcega-Whiteside,J.J. Arcega-Whiteside,19,24,74,225,71,3110000,1820000,851990400,2
MIA,Eagles,13,QB,Jalen,Hurts,Jalen Hurts,1,23,73,223,71,3700000,2330000,902448000,1
MIA,Eagles,13,LT,Jordan,Mailata,Jordan Mailata,68,24,80,346,71,2460000,80000,859766400,3
MIA,Eagles,13,LG,Landon,Dickerson,Landon Dickerson,51,22,78,326,71,8656673,3650000,907113600,0
ATL,Steelers,29,ROLB,Alex,Highsmith,Alex Highsmith,56,24,75,242,71,3660000,840000,870912000,1
ATL,Steelers,29,HB,Kalen,Ballage,Kalen Ballage,29,25,74,231,71,920000,0,819590400,3
ATL,Steelers,29,LG,Kevin,Dotson,Kevin Dotson,69,24,76,321,71,3300000,640000,843004800,1
ATL,Steelers,29,TE,Pat,Freiermuth,Pat Freiermuth,88,22,77,258,71,6028180,1740000,909273600,0
ATL,Steelers,29,P,Pressley,Harvin III,Pressley Harvin III,6,22,71,255,71,3490000,80000,905990400,0
SFO,49ers,15,RE,Jordan,Willis,Jordan Willis,94,26,76,270,71,850000,0,799372800,4
ATL,Seahawks,28,LE,Alton,Robinson,Alton Robinson,98,23,75,259,71,3300000,350000,897868800,1
ATL,Seahawks,28,WR,D'Wayne,Eskridge,D'Wayne Eskridge,1,24,69,188,71,5953504,1680000,859075200,0
ATL,Seahawks,28,LE,L.J.,Collier,L.J. Collier,91,25,74,291,71,2000000,8840000,810864000,2
ATL,Seahawks,28,FS,Marquise,Blair,Marquise Blair,27,24,73,196,71,3410000,2820000,869184000,2
ATL,Titans,30,DT,Abry,Jones,Abry Jones,95,29,76,318,71,920000,0,684288000,8
ATL,Titans,30,HB,Brian,Hill,Brian Hill,25,25,73,219,71,850000,0,815875200,4
ATL,Commanders,26,WR,Kelvin,Harmon,Kelvin Harmon,13,24,74,215,71,2540000,120000,850608000,2
ARI,Cardinals,7,FS,Deionte,Thompson,Deionte Thompson,22,24,73,195,70,2540000,320000,855619200,2
ARI,Cardinals,7,LE,Zach,Allen,Zach Allen,94,24,76,281,70,3160000,1130000,872035200,2
ATL,Falcons,14,DT,Tyeler,Davison,Tyeler Davison,96,28,74,309,70,5490000,4750000,715478400,6
ATL,Ravens,25,ROLB,Odafe,Oweh,Odafe Oweh,99,22,77,257,70,5740000,5600000,913680000,0
ATL,Ravens,25,C,Patrick,Mekari,Patrick Mekari,65,24,76,308,70,1700000,60000,871430400,2
ATL,Panthers,21,RE,Marquis,Haynes Sr,Marquis Haynes Sr,98,27,74,235,70,2460000,440000,756000000,3
ATL,Panthers,21,LG,Pat,Elflein,Pat Elflein,60,27,75,303,70,8010000,5500000,773452800,4
ATL,Panthers,21,WR,Terrace,Marshall Jr,Terrace Marshall Jr,88,21,75,200,70,5729487,1520000,960508800,0
ATL,Panthers,21,TE,Tommy,Tremble,Tommy Tremble,82,23,75,250,70,4926430,940000,896745600,0
CHI,Bears,1,CB,Artie,Burns,Artie Burns,25,26,72,197,70,850000,0,799286400,5
CHI,Bears,1,MLB,Christian,Jones,Christian Jones,57,30,75,240,70,500000,490000,666835200,7
CHI,Bears,1,RG,Germain,Ifedi,Germain Ifedi,74,27,77,340,70,2000000,2250000,770515200,5
CHI,Bears,1,HB,Khalil,Herbert,Khalil Herbert,24,23,69,212,70,3490000,120000,893116800,0
CHI,Bears,1,QB,Nick,Foles,Nick Foles,9,32,78,250,70,4750000,31240000,601257600,9
CHI,Bears,1,LT,Teven,Jenkins,Teven Jenkins,76,23,78,320,70,8387848,3460000,888883200,0
CHI,Bengals,2,TE,Drew,Sample,Drew Sample,89,25,76,258,70,3240000,2260000,829612800,2
CHI,Bengals,2,HB,Samaje,Perine,Samaje Perine,34,25,71,240,70,2600000,700000,811209600,5
CHI,Browns,5,WR,Donovan,Peoples-Jones,Donovan Peoples-Jones,11,22,74,212,70,3300000,190000,919382400,1
CHI,Browns,5,TE,Harrison,Bryant,Harrison Bryant,88,23,77,243,70,3300000,760000,893289600,1
CHI,Browns,5,LOLB,Malcolm,Smith,Malcolm Smith,56,32,72,225,70,500000,490000,615600000,10
CHI,Browns,5,LE,Porter,Gustin,Porter Gustin,94,24,77,257,70,850000,0,855360000,2
CHI,Browns,5,FS,Sheldrick,Redwine,Sheldrick Redwine,29,24,72,196,70,2520000,720000,847238400,2
